User Id,Pl Name,Total Order,% orders flagged fraud,% orders flagged fraud Smp Spay,% payment failed PLB/PB,% failed significant PB PLB,% failed high PB PLB,% failed Smp Spay,% failed significant Smp Spay,% failed high Smp Spay,% dispute PB PLB,% dispute Smp Spay,% dispute fraudulent,% dispute product not received
9149334,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149005,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149305,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148567,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149179,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148997,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149158,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149017,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148570,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149310,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149098,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149022,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149023,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149143,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149160,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149178,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149103,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149165,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148621,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148412,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148599,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149339,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149198,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148882,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149200,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149162,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149290,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149007,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148879,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149021,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149191,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149134,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149206,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149019,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9149157,Printbase,4,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11228247,Plusbase,4,1.00000000000000000000,0.0,2.7500000000000000,0.00000000000000000000,2.5000000000000000,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
